id,date,steps,total_sedentary_time,total_light_active_time,total_moderate_active_time,total_very_active_time,total_time,sleep_records,total_time_asleep,total_time_in_bed,avg_heart_rate,weight_kg,weight_lbs,body_fat,bmi,tracked_with_scale,log_id
6117666160,2016-05-11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
6117666160,2016-05-12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-12,4562,1241,199,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-13,7142,1090,350,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-14,7671,1077,363,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-15,9501,1112,328,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-16,8301,1182,258,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-17,7851,1172,225,12,31,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-18,6885,1169,271,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-19,7142,1119,321,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-20,6361,1182,258,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-21,0,1440,0,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-22,6238,1138,302,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-23,0,1407,0,0,33,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-24,5896,1182,258,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-25,7802,1180,249,3,8,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-26,0,1440,0,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-27,5565,1153,287,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-28,5731,1185,255,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-29,0,1440,0,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-04-30,6744,1116,324,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-05-01,9837,1055,282,95,8,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-05-02,6781,1172,268,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-05-03,6047,1200,240,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-05-04,5832,1168,272,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-05-05,6339,1201,239,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-05-06,6116,1135,305,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-05-07,5510,1213,227,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-05-08,7706,1189,251,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-05-09,6118,763,257,0,0,1020,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-05-10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-05-11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
6290855005,2016-05-12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
6775888955,2016-04-12,0,1440,0,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6775888955,2016-04-13,4053,1320,85,18,17,1440,1,235,260,83,0.0,0.0,0,0.0,false,0
6775888955,2016-04-14,5162,1297,105,24,14,1440,1,423,441,79,0.0,0.0,0,0.0,false,0
6775888955,2016-04-15,1282,1382,58,0,0,1440,1,391,406,81,0.0,0.0,0,0.0,false,0
6775888955,2016-04-16,4732,1377,9,18,36,1440,0,0,0,109,0.0,0.0,0,0.0,false,0
6775888955,2016-04-17,2497,1392,19,24,5,1440,0,0,0,102,0.0,0.0,0,0.0,false,0
6775888955,2016-04-18,8294,1233,146,31,30,1440,0,0,0,98,0.0,0.0,0,0.0,false,0
6775888955,2016-04-19,0,1440,0,0,0,1440,0,0,0,99,0.0,0.0,0,0.0,false,0
6775888955,2016-04-20,10771,1079,178,113,70,1440,0,0,0,106,0.0,0.0,0,0.0,false,0
6775888955,2016-04-21,0,1440,0,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6775888955,2016-04-22,637,1420,20,0,0,1440,0,0,0,91,0.0,0.0,0,0.0,false,0
6775888955,2016-04-23,0,1440,0,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6775888955,2016-04-24,2153,1400,11,18,11,1440,0,0,0,110,0.0,0.0,0,0.0,false,0
6775888955,2016-04-25,6463,1302,92,13,33,1440,0,0,0,95,0.0,0.0,0,0.0,false,0
6775888955,2016-04-26,7091,1321,47,30,42,1440,0,0,0,100,0.0,0.0,0,0.0,false,0
6775888955,2016-04-27,0,1440,0,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6775888955,2016-04-28,703,1410,15,13,2,1440,0,0,0,105,0.0,0.0,0,0.0,false,0
6775888955,2016-04-29,0,1440,0,0,0,1440,0,0,0,82,0.0,0.0,0,0.0,false,0
6775888955,2016-04-30,2503,1344,84,9,3,1440,0,0,0,96,0.0,0.0,0,0.0,false,0
6775888955,2016-05-01,2487,1347,50,34,9,1440,0,0,0,107,0.0,0.0,0,0.0,false,0
6775888955,2016-05-02,0,1440,0,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6775888955,2016-05-03,9,1439,1,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6775888955,2016-05-04,0,1440,0,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6775888955,2016-05-05,0,1440,0,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
6775888955,2016-05-06,4642,1318,75,35,12,1440,0,0,0,99,0.0,0.0,0,0.0,false,0
6775888955,2016-05-07,1892,548,45,5,2,600,0,0,0,94,0.0,0.0,0,0.0,false,0
6775888955,2016-05-08,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
6775888955,2016-05-09,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
6775888955,2016-05-10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
6775888955,2016-05-11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
6775888955,2016-05-12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
6962181067,2016-04-12,10199,1187,189,14,50,1440,1,366,387,85,62.5,137.8,0,24.4,false,1460505599000
6962181067,2016-04-13,5652,1266,142,24,8,1440,3,630,679,81,62.1,136.9,0,24.2,false,1460591999000
6962181067,2016-04-14,1551,1354,86,0,0,1440,2,508,535,70,61.7,136.0,0,24.1,false,1460678399000
6962181067,2016-04-15,5563,1223,217,0,0,1440,1,370,386,73,61.5,135.6,0,24.0,false,1460764799000
6962181067,2016-04-16,13217,1107,280,3,50,1440,1,357,366,82,62.0,136.7,0,24.2,false,1460851199000
6962181067,2016-04-17,10145,1127,295,13,5,1440,1,427,446,77,61.4,135.4,0,24.0,false,1460937599000
6962181067,2016-04-18,11404,1147,238,42,13,1440,1,442,458,77,61.2,134.9,0,23.9,false,1461023999000
6962181067,2016-04-19,10742,1169,195,41,35,1440,1,476,535,77,61.4,135.4,0,24.0,false,1461110399000
6962181067,2016-04-20,13928,1091,297,4,48,1440,1,418,424,75,61.7,136.0,0,24.1,false,1461196799000
6962181067,2016-04-21,11835,1146,214,27,53,1440,1,451,457,83,61.4,135.4,0,24.0,false,1461283199000
6962181067,2016-04-22,10725,1137,240,33,30,1440,1,425,435,79,61.4,135.4,0,24.0,false,1461369599000
6962181067,2016-04-23,20031,994,347,41,58,1440,1,528,546,85,61.5,135.6,0,24.0,false,1461455999000
6962181067,2016-04-24,5029,1241,199,0,0,1440,1,511,514,69,61.5,135.6,0,24.0,false,1461542399000
6962181067,2016-04-25,13239,1092,282,31,35,1440,1,400,415,74,61.7,136.0,0,24.1,false,1461628799000
6962181067,2016-04-26,10433,1143,254,7,36,1440,1,441,446,77,0.0,0.0,0,0.0,false,0
6962181067,2016-04-27,10320,1116,279,38,7,1440,1,455,467,73,61.2,134.9,0,23.9,false,1461801599000
6962181067,2016-04-28,12627,1106,288,8,38,1440,1,440,453,82,61.2,134.9,0,23.9,false,1461887999000
6962181067,2016-04-29,10762,1044,369,15,12,1440,1,433,447,81,61.4,135.4,0,24.0,false,1461974399000
6962181067,2016-04-30,10081,1155,237,16,32,1440,1,422,424,80,61.0,134.5,0,23.8,false,1462060799000
6962181067,2016-05-01,5454,1225,215,0,0,1440,1,411,426,73,61.7,136.0,0,24.1,false,1462147199000
6962181067,2016-05-02,12912,1070,313,39,18,1440,1,466,482,80,61.5,135.6,0,24.0,false,1462233599000
6962181067,2016-05-03,12109,1116,267,36,21,1440,1,394,418,75,61.0,134.5,0,23.8,false,1462319999000
6962181067,2016-05-04,10147,1105,284,36,15,1440,1,442,455,79,61.1,134.7,0,23.9,false,1462406399000
6962181067,2016-05-05,10524,1099,305,22,14,1440,1,467,491,77,61.3,135.1,0,23.9,false,1462492799000
6962181067,2016-05-06,5908,1141,299,0,0,1440,1,443,462,72,61.5,135.6,0,24.0,false,1462579199000
6962181067,2016-05-07,6815,1112,328,0,0,1440,1,298,334,77,61.2,134.9,0,23.9,false,1462665599000
6962181067,2016-05-08,4188,1275,151,14,0,1440,1,541,569,75,61.2,134.9,0,23.9,false,1462751999000
6962181067,2016-05-09,12342,1145,231,21,43,1440,1,489,497,77,62.4,137.6,0,24.4,false,1462838399000
6962181067,2016-05-10,15448,1069,275,34,62,1440,1,469,481,83,62.1,136.9,0,24.2,false,1462924799000
6962181067,2016-05-11,6722,1210,199,7,24,1440,1,452,480,79,61.9,136.5,0,24.2,false,1463011199000
6962181067,2016-05-12,3569,607,105,8,0,720,1,516,535,76,61.9,136.5,0,24.2,false,1463097599000
7007744171,2016-04-12,14172,1024,355,8,53,1440,0,0,0,96,0.0,0.0,0,0.0,false,0
7007744171,2016-04-13,12862,1101,261,22,56,1440,0,0,0,93,0.0,0.0,0,0.0,false,0
7007744171,2016-04-14,11179,1096,304,6,34,1440,0,0,0,92,0.0,0.0,0,0.0,false,0
7007744171,2016-04-15,5273,1238,202,0,0,1440,0,0,0,85,0.0,0.0,0,0.0,false,0
7007744171,2016-04-16,4631,1237,203,0,0,1440,1,79,82,80,0.0,0.0,0,0.0,false,0
7007744171,2016-04-17,8059,1135,305,0,0,1440,0,0,0,86,0.0,0.0,0,0.0,false,0
7007744171,2016-04-18,14816,1077,284,31,48,1440,0,0,0,93,0.0,0.0,0,0.0,false,0
7007744171,2016-04-19,14194,1066,304,17,53,1440,0,0,0,94,0.0,0.0,0,0.0,false,0
7007744171,2016-04-20,15566,1000,347,33,60,1440,0,0,0,97,0.0,0.0,0,0.0,false,0
7007744171,2016-04-21,13744,1049,327,34,30,1440,0,0,0,92,0.0,0.0,0,0.0,false,0
7007744171,2016-04-22,15299,1065,261,50,64,1440,0,0,0,94,0.0,0.0,0,0.0,false,0
7007744171,2016-04-23,8093,1190,223,25,2,1440,0,0,0,93,0.0,0.0,0,0.0,false,0
7007744171,2016-04-24,11085,1021,419,0,0,1440,0,0,0,95,0.0,0.0,0,0.0,false,0
7007744171,2016-04-25,18229,986,379,24,51,1440,0,0,0,95,0.0,0.0,0,0.0,false,0
7007744171,2016-04-26,15090,978,424,22,16,1440,0,0,0,91,0.0,0.0,0,0.0,false,0
7007744171,2016-04-27,13541,1041,337,12,50,1440,0,0,0,95,0.0,0.0,0,0.0,false,0
7007744171,2016-04-28,15128,1007,401,16,16,1440,0,0,0,89,0.0,0.0,0,0.0,false,0
7007744171,2016-04-29,20067,961,382,42,55,1440,0,0,0,94,0.0,0.0,0,0.0,false,0
7007744171,2016-04-30,3761,1240,200,0,0,1440,0,0,0,80,0.0,0.0,0,0.0,false,0
7007744171,2016-05-01,5600,1203,237,0,0,1440,1,58,61,85,0.0,0.0,0,0.0,false,0
7007744171,2016-05-02,13041,1112,250,14,64,1440,0,0,0,86,0.0,0.0,0,0.0,false,0
7007744171,2016-05-03,14510,1021,330,31,58,1440,0,0,0,93,0.0,0.0,0,0.0,false,0
7007744171,2016-05-04,0,1440,0,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
7007744171,2016-05-05,15010,1047,317,23,53,1440,0,0,0,98,0.0,0.0,0,0.0,false,0
7007744171,2016-05-06,11459,1136,247,13,44,1440,0,0,0,87,0.0,0.0,0,0.0,false,0
7007744171,2016-05-07,0,60,0,0,0,60,0,0,0,0,0.0,0.0,0,0.0,false,0
7007744171,2016-05-08,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
7007744171,2016-05-09,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
7007744171,2016-05-10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
7007744171,2016-05-11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
7007744171,2016-05-12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-12,11309,1222,153,6,59,1440,1,514,525,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-13,5813,1228,155,26,31,1440,1,451,465,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-14,8998,1184,189,32,35,1440,1,472,476,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-15,8585,1250,139,21,30,1440,1,377,386,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-16,31,1437,3,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-17,0,1440,0,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-18,9827,1214,114,51,61,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-19,10688,1180,124,69,67,1440,1,472,483,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-20,14365,1195,145,13,87,1440,1,492,502,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-21,9469,1209,206,6,19,1440,1,390,411,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-22,9733,1170,153,59,58,1440,1,428,448,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-23,2811,1350,90,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-24,3520,1315,125,0,0,1440,1,681,704,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-25,10091,1203,129,39,69,1440,1,446,447,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-26,10378,1205,132,33,70,1440,1,485,500,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-27,11107,1234,145,6,55,1440,1,469,479,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-28,11575,1177,161,48,54,1440,1,354,367,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-29,7881,1198,182,36,24,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
7086361926,2016-04-30,14560,1073,308,17,42,1440,1,485,489,0,0.0,0.0,0,0.0,false,0
7086361926,2016-05-01,12375,1137,258,15,30,1440,1,388,407,0,0.0,0.0,0,0.0,false,0
7086361926,2016-05-02,10052,1209,139,26,66,1440,1,440,459,0,0.0,0.0,0,0.0,false,0
7086361926,2016-05-03,10288,1195,152,36,57,1440,1,456,461,0,0.0,0.0,0,0.0,false,0
7086361926,2016-05-04,10988,1248,135,12,45,1440,1,420,436,0,0.0,0.0,0,0.0,false,0
7086361926,2016-05-05,8525,1253,149,14,24,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
7086361926,2016-05-06,12461,1167,154,35,84,1440,1,322,333,0,0.0,0.0,0,0.0,false,0
7086361926,2016-05-07,12827,1169,209,42,20,1440,1,530,548,0,0.0,0.0,0,0.0,false,0
7086361926,2016-05-08,10677,1234,147,27,32,1440,1,481,510,0,0.0,0.0,0,0.0,false,0
7086361926,2016-05-09,13558,1152,171,50,67,1440,1,427,438,0,0.0,0.0,0,0.0,false,0
7086361926,2016-05-10,14407,1239,106,23,72,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
7086361926,2016-05-11,9572,1215,128,40,57,1440,1,451,463,0,0.0,0.0,0,0.0,false,0
7086361926,2016-05-12,1032,748,32,0,0,780,1,444,457,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-12,18060,1193,123,8,116,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-13,16433,1177,156,12,95,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-14,20089,1123,193,5,119,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-15,20669,1142,158,8,132,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-16,14549,1255,83,6,96,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-17,18827,1113,195,21,111,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-18,17076,1137,195,6,102,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-19,15929,1152,191,7,90,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-20,15108,1188,158,5,89,1440,1,486,493,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-21,16049,1164,170,6,100,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-22,10520,1260,117,3,60,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-23,22359,1078,223,14,125,1440,1,331,337,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-24,22988,1096,182,33,129,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-25,20500,1104,209,9,118,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-26,12685,1182,185,5,68,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-27,12422,1187,183,10,60,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-28,15447,1188,153,9,90,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-29,12315,1215,159,8,58,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-04-30,7135,1281,131,1,27,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-05-01,1170,1389,51,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-05-02,1969,1345,95,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-05-03,15484,1166,165,22,87,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-05-04,14563,1220,123,8,89,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-05-05,14990,1208,130,9,93,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-05-06,13953,1245,90,15,90,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-05-07,19769,1151,148,20,121,1440,1,74,75,0,0.0,0.0,0,0.0,false,0
8053475328,2016-05-08,22026,1073,228,14,125,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-05-09,12465,1214,148,12,66,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-05-10,14810,1219,115,10,96,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-05-11,12209,1189,184,7,60,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8053475328,2016-05-12,4895,830,38,4,28,900,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-12,9033,1244,154,2,40,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-13,8053,1298,96,11,35,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-14,5234,1362,33,16,29,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-15,2672,1335,105,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-16,9256,1268,115,51,6,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-17,10204,1237,157,5,41,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-18,5151,1278,130,16,16,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-19,4212,1276,164,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-20,6466,1201,216,18,5,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-21,11268,1199,172,20,49,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-22,2824,1320,120,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-23,9282,1193,191,26,30,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-24,8905,1313,82,4,41,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-25,6829,1261,118,54,7,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-26,4562,1299,108,14,19,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-27,10232,1286,104,5,45,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-28,2718,1393,20,16,11,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-29,5937,1224,126,14,16,1380,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-04-30,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-05-01,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-05-02,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-05-03,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-05-04,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-05-05,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-05-06,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-05-07,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-05-08,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-05-09,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-05-10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-05-11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
8253242879,2016-05-12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-12,7626,1204,156,15,65,1440,1,338,356,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-13,12386,1141,169,14,116,1440,2,447,487,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-14,13318,1122,174,21,123,1440,1,424,455,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-15,14461,1167,190,23,60,1440,1,513,533,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-16,11196,1213,142,21,64,1440,2,611,689,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-17,2132,1347,93,0,0,1440,2,525,591,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-18,13630,1139,174,10,117,1440,1,398,451,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-19,13070,1147,154,19,120,1440,1,387,421,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-20,9388,1181,169,8,82,1440,1,381,409,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-21,15148,1142,145,16,137,1440,1,396,417,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-22,12200,1156,159,12,113,1440,1,441,469,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-23,5709,1275,136,10,19,1440,1,565,591,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-24,3703,1305,135,0,0,1440,1,458,492,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-25,12405,1166,141,16,117,1440,1,388,402,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-26,16208,1171,161,18,90,1440,1,550,584,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-27,7359,1240,192,4,4,1440,1,531,600,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-28,5417,1280,139,10,11,1440,1,506,556,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-29,6147,1258,172,7,3,1440,1,527,562,0,0.0,0.0,0,0.0,false,0
8378563200,2016-04-30,2946,1319,121,0,0,1440,1,468,555,0,0.0,0.0,0,0.0,false,0
8378563200,2016-05-01,11419,1232,127,10,71,1440,1,475,539,0,0.0,0.0,0,0.0,false,0
8378563200,2016-05-02,6064,1231,142,4,63,1440,1,351,385,0,0.0,0.0,0,0.0,false,0
8378563200,2016-05-03,8712,1154,195,20,71,1440,1,405,429,0,0.0,0.0,0,0.0,false,0
8378563200,2016-05-04,7875,1244,167,10,19,1440,1,441,477,0,0.0,0.0,0,0.0,false,0
8378563200,2016-05-05,8567,1157,214,3,66,1440,1,381,417,0,0.0,0.0,0,0.0,false,0
8378563200,2016-05-06,7045,1195,166,5,74,1440,1,323,355,0,0.0,0.0,0,0.0,false,0
8378563200,2016-05-07,4468,1282,158,0,0,1440,2,459,513,0,0.0,0.0,0,0.0,false,0
8378563200,2016-05-08,2943,1301,139,0,0,1440,1,545,606,0,0.0,0.0,0,0.0,false,0
8378563200,2016-05-09,8382,1185,171,13,71,1440,1,359,399,0,0.0,0.0,0,0.0,false,0
8378563200,2016-05-10,6582,1212,152,13,63,1440,1,342,391,0,0.0,0.0,0,0.0,false,0
8378563200,2016-05-11,9143,1174,184,10,72,1440,1,368,387,0,0.0,0.0,0,0.0,false,0
8378563200,2016-05-12,3574,689,77,6,8,780,1,496,546,0,0.0,0.0,0,0.0,false,0
8583815059,2016-04-12,5014,1237,196,7,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8583815059,2016-04-13,5571,1252,163,23,2,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8583815059,2016-04-14,3118,1306,134,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8583815059,2016-04-15,1158,1375,65,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8583815059,2016-04-16,0,1440,0,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8583815059,2016-04-17,0,1440,0,0,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8583815059,2016-04-18,3481,1309,105,22,4,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8583815059,2016-04-19,5697,1257,166,10,7,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8583815059,2016-04-20,5273,1246,167,27,0,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8583815059,2016-04-21,8538,1229,158,18,35,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8583815059,2016-04-22,8687,1170,212,54,4,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
8583815059,2016-04-23,9381,1151,238,44,7,1440,0,0,0,0,0.0,0.0,0,0.0,false,0
